record_id,subset,label,duration_s,n_segments,cache_path,fold
e01434,training-e,normal,10.684,3,cache/cinc2016/e01434.npz,2
e01435,training-e,normal,17.591,6,cache/cinc2016/e01435.npz,2
e01436,training-e,normal,27.208,9,cache/cinc2016/e01436.npz,0
e01437,training-e,normal,26.031,9,cache/cinc2016/e01437.npz,3
e01438,training-e,normal,24.87,8,cache/cinc2016/e01438.npz,1
e01439,training-e,normal,27.532,10,cache/cinc2016/e01439.npz,4
e01440,training-e,normal,11.443,3,cache/cinc2016/e01440.npz,0
e01441,training-e,normal,23.493,8,cache/cinc2016/e01441.npz,2
e01442,training-e,normal,20.118,7,cache/cinc2016/e01442.npz,3
e01443,training-e,normal,24.088,8,cache/cinc2016/e01443.npz,1
e01444,training-e,normal,17.609,6,cache/cinc2016/e01444.npz,0
e01445,training-e,normal,25.449,9,cache/cinc2016/e01445.npz,0
e01446,training-e,normal,8.991,2,cache/cinc2016/e01446.npz,4
e01447,training-e,normal,11.556,3,cache/cinc2016/e01447.npz,3
e01448,training-e,normal,17.736,6,cache/cinc2016/e01448.npz,2
e01449,training-e,normal,93.76,36,cache/cinc2016/e01449.npz,0
e01450,training-e,normal,21.534,7,cache/cinc2016/e01450.npz,1
e01451,training-e,normal,17.232,5,cache/cinc2016/e01451.npz,1
e01452,training-e,normal,10.388,3,cache/cinc2016/e01452.npz,0
e01453,training-e,normal,10.314,3,cache/cinc2016/e01453.npz,0
e01454,training-e,normal,19.197,6,cache/cinc2016/e01454.npz,0
e01455,training-e,normal,17.479,5,cache/cinc2016/e01455.npz,3
e01456,training-e,normal,16.922,5,cache/cinc2016/e01456.npz,3
e01457,training-e,abnormal,8.127,2,cache/cinc2016/e01457.npz,0
e01458,training-e,normal,21.976,7,cache/cinc2016/e01458.npz,1
e01459,training-e,normal,19.2,6,cache/cinc2016/e01459.npz,3
e01460,training-e,normal,11.51,3,cache/cinc2016/e01460.npz,3
e01461,training-e,abnormal,20.643,7,cache/cinc2016/e01461.npz,1
e01462,training-e,normal,30.987,11,cache/cinc2016/e01462.npz,3
e01463,training-e,normal,9.008,2,cache/cinc2016/e01463.npz,2
e01464,training-e,normal,13.907,4,cache/cinc2016/e01464.npz,2
e01465,training-e,normal,27.026,9,cache/cinc2016/e01465.npz,2
e01466,training-e,normal,22.8,8,cache/cinc2016/e01466.npz,3
e01467,training-e,normal,21.872,7,cache/cinc2016/e01467.npz,4
e01468,training-e,normal,16.206,5,cache/cinc2016/e01468.npz,0
e01469,training-e,normal,28.486,10,cache/cinc2016/e01469.npz,0
e01470,training-e,normal,21.152,7,cache/cinc2016/e01470.npz,1
e01471,training-e,normal,16.087,5,cache/cinc2016/e01471.npz,2
e01472,training-e,normal,27.133,9,cache/cinc2016/e01472.npz,1
e01473,training-e,normal,16.607,5,cache/cinc2016/e01473.npz,0
e01474,training-e,normal,17.653,6,cache/cinc2016/e01474.npz,3
e01475,training-e,normal,17.233,5,cache/cinc2016/e01475.npz,1
e01476,training-e,normal,17.453,5,cache/cinc2016/e01476.npz,2
e01477,training-e,normal,34.389,12,cache/cinc2016/e01477.npz,2
e01478,training-e,normal,23.881,8,cache/cinc2016/e01478.npz,0
e01479,training-e,abnormal,16.765,5,cache/cinc2016/e01479.npz,1
e01480,training-e,normal,25.533,9,cache/cinc2016/e01480.npz,0
e01481,training-e,normal,15.523,5,cache/cinc2016/e01481.npz,4
e01482,training-e,normal,35.998,13,cache/cinc2016/e01482.npz,1
e01483,training-e,abnormal,11.1225,3,cache/cinc2016/e01483.npz,0
e01484,training-e,normal,24.092,8,cache/cinc2016/e01484.npz,2
e01485,training-e,normal,20.601,7,cache/cinc2016/e01485.npz,1
e01486,training-e,normal,16.233,5,cache/cinc2016/e01486.npz,1
e01487,training-e,normal,18.497,6,cache/cinc2016/e01487.npz,4
e01488,training-e,normal,33.999,12,cache/cinc2016/e01488.npz,2
e01489,training-e,normal,36.164,13,cache/cinc2016/e01489.npz,0
e01490,training-e,normal,21.144,7,cache/cinc2016/e01490.npz,3
e01491,training-e,normal,22.367,7,cache/cinc2016/e01491.npz,0
e01492,training-e,normal,19.373,6,cache/cinc2016/e01492.npz,0
e01493,training-e,normal,13.425,4,cache/cinc2016/e01493.npz,1
e01494,training-e,abnormal,22.5855,8,cache/cinc2016/e01494.npz,4
e01495,training-e,normal,23.246,8,cache/cinc2016/e01495.npz,0
e01496,training-e,normal,29.176,10,cache/cinc2016/e01496.npz,1
e01497,training-e,normal,17.298,5,cache/cinc2016/e01497.npz,4
e01498,training-e,normal,48.785,18,cache/cinc2016/e01498.npz,2
e01499,training-e,normal,20.238,7,cache/cinc2016/e01499.npz,4
e01500,training-e,normal,35.258,13,cache/cinc2016/e01500.npz,4
e01501,training-e,normal,21.472,7,cache/cinc2016/e01501.npz,2
e01502,training-e,abnormal,22.3845,7,cache/cinc2016/e01502.npz,1
e01503,training-e,normal,26.085,9,cache/cinc2016/e01503.npz,4
e01504,training-e,normal,14.519,4,cache/cinc2016/e01504.npz,0
e01505,training-e,normal,46.912,17,cache/cinc2016/e01505.npz,1
e01506,training-e,normal,12.366,3,cache/cinc2016/e01506.npz,4
e01507,training-e,normal,17.992,6,cache/cinc2016/e01507.npz,2
e01508,training-e,normal,18.746,6,cache/cinc2016/e01508.npz,2
e01509,training-e,normal,19.954,6,cache/cinc2016/e01509.npz,3
e01510,training-e,normal,12.952,4,cache/cinc2016/e01510.npz,4
e01511,training-e,abnormal,11.2385,3,cache/cinc2016/e01511.npz,3
e01512,training-e,normal,20.046,7,cache/cinc2016/e01512.npz,1
e01513,training-e,normal,16.259,5,cache/cinc2016/e01513.npz,2
e01514,training-e,normal,16.056,5,cache/cinc2016/e01514.npz,2
e01515,training-e,normal,10.37,3,cache/cinc2016/e01515.npz,0
e01516,training-e,normal,39.245,14,cache/cinc2016/e01516.npz,1
e01517,training-e,normal,24.001,8,cache/cinc2016/e01517.npz,1
e01518,training-e,normal,22.73,8,cache/cinc2016/e01518.npz,0
e01519,training-e,normal,18.521,6,cache/cinc2016/e01519.npz,4
e01520,training-e,normal,11.457,3,cache/cinc2016/e01520.npz,4
e01521,training-e,normal,20.079,7,cache/cinc2016/e01521.npz,1
e01522,training-e,normal,29.829,10,cache/cinc2016/e01522.npz,4
e01523,training-e,normal,43.228,16,cache/cinc2016/e01523.npz,1
e01524,training-e,normal,19.666,6,cache/cinc2016/e01524.npz,1
e01525,training-e,normal,24.569,8,cache/cinc2016/e01525.npz,4
e01526,training-e,normal,9.941,2,cache/cinc2016/e01526.npz,4
e01527,training-e,normal,23.828,8,cache/cinc2016/e01527.npz,1
e01528,training-e,normal,63.597,24,cache/cinc2016/e01528.npz,4
e01529,training-e,abnormal,23.7775,8,cache/cinc2016/e01529.npz,2
e01530,training-e,normal,13.271,4,cache/cinc2016/e01530.npz,0
e01531,training-e,abnormal,21.804,7,cache/cinc2016/e01531.npz,2
e01532,training-e,normal,24.284,8,cache/cinc2016/e01532.npz,2
e01533,training-e,normal,32.406,11,cache/cinc2016/e01533.npz,1
e01534,training-e,normal,20.988,7,cache/cinc2016/e01534.npz,0
e01535,training-e,normal,27.648,10,cache/cinc2016/e01535.npz,3
e01536,training-e,normal,34.868,12,cache/cinc2016/e01536.npz,0
e01537,training-e,normal,32.88,12,cache/cinc2016/e01537.npz,4
e01538,training-e,normal,38.523,14,cache/cinc2016/e01538.npz,2
e01539,training-e,normal,51.738,19,cache/cinc2016/e01539.npz,1
e01540,training-e,normal,30.596,11,cache/cinc2016/e01540.npz,3
e01541,training-e,normal,12.492,3,cache/cinc2016/e01541.npz,4
e01542,training-e,normal,23.061,8,cache/cinc2016/e01542.npz,0
e01543,training-e,normal,12.784,4,cache/cinc2016/e01543.npz,1
e01544,training-e,normal,22.485,7,cache/cinc2016/e01544.npz,2
e01545,training-e,normal,24.18,8,cache/cinc2016/e01545.npz,4
e01546,training-e,normal,19.647,6,cache/cinc2016/e01546.npz,4
e01547,training-e,normal,32.26,11,cache/cinc2016/e01547.npz,0
e01548,training-e,normal,44.788,16,cache/cinc2016/e01548.npz,3
e01549,training-e,normal,23.057,8,cache/cinc2016/e01549.npz,4
e01550,training-e,normal,47.662,18,cache/cinc2016/e01550.npz,0
e01551,training-e,normal,12.072,3,cache/cinc2016/e01551.npz,3
e01552,training-e,normal,11.606,3,cache/cinc2016/e01552.npz,3
e01553,training-e,normal,24.613,8,cache/cinc2016/e01553.npz,3
e01554,training-e,normal,9.558,2,cache/cinc2016/e01554.npz,2
e01555,training-e,normal,26.711,9,cache/cinc2016/e01555.npz,2
e01556,training-e,normal,20.678,7,cache/cinc2016/e01556.npz,0
e01557,training-e,normal,9.736,2,cache/cinc2016/e01557.npz,3
e01558,training-e,normal,16.106,5,cache/cinc2016/e01558.npz,2
e01559,training-e,abnormal,22.2915,7,cache/cinc2016/e01559.npz,3
e01560,training-e,normal,30.798,11,cache/cinc2016/e01560.npz,4
e01561,training-e,normal,8.178,2,cache/cinc2016/e01561.npz,1
e01562,training-e,normal,17.638,6,cache/cinc2016/e01562.npz,4
e01563,training-e,normal,16.9,5,cache/cinc2016/e01563.npz,2
e01564,training-e,normal,28.49,10,cache/cinc2016/e01564.npz,3
e01565,training-e,normal,30.487,11,cache/cinc2016/e01565.npz,2
e01566,training-e,normal,13.514,4,cache/cinc2016/e01566.npz,1
e01567,training-e,normal,20.508,7,cache/cinc2016/e01567.npz,3
e01568,training-e,abnormal,22.663,8,cache/cinc2016/e01568.npz,2
e01569,training-e,normal,20.062,7,cache/cinc2016/e01569.npz,0
e01570,training-e,normal,22.961,8,cache/cinc2016/e01570.npz,0
e01571,training-e,normal,60.558,23,cache/cinc2016/e01571.npz,3
e01572,training-e,abnormal,23.7775,8,cache/cinc2016/e01572.npz,3
e01573,training-e,normal,26.113,9,cache/cinc2016/e01573.npz,2
e01574,training-e,normal,16.202,5,cache/cinc2016/e01574.npz,0
e01575,training-e,normal,19.147,6,cache/cinc2016/e01575.npz,4
e01576,training-e,normal,39.104,14,cache/cinc2016/e01576.npz,2
e01577,training-e,normal,22.654,8,cache/cinc2016/e01577.npz,3
e01578,training-e,normal,9.187,2,cache/cinc2016/e01578.npz,3
e01579,training-e,normal,20.0,7,cache/cinc2016/e01579.npz,4
e01580,training-e,normal,18.054,6,cache/cinc2016/e01580.npz,4
e01581,training-e,abnormal,23.3595,8,cache/cinc2016/e01581.npz,1
e01582,training-e,normal,26.596,9,cache/cinc2016/e01582.npz,1
e01583,training-e,normal,19.045,6,cache/cinc2016/e01583.npz,1
e01584,training-e,normal,19.84,6,cache/cinc2016/e01584.npz,3
e01585,training-e,normal,22.331,7,cache/cinc2016/e01585.npz,2
e01586,training-e,normal,43.418,16,cache/cinc2016/e01586.npz,4
e01587,training-e,normal,16.65,5,cache/cinc2016/e01587.npz,0
e01588,training-e,normal,15.875,5,cache/cinc2016/e01588.npz,4
e01589,training-e,normal,21.469,7,cache/cinc2016/e01589.npz,1
e01590,training-e,normal,28.264,10,cache/cinc2016/e01590.npz,0
e01591,training-e,normal,16.956,5,cache/cinc2016/e01591.npz,2
e01592,training-e,normal,26.117,9,cache/cinc2016/e01592.npz,4
e01593,training-e,normal,15.021,5,cache/cinc2016/e01593.npz,0
e01594,training-e,normal,28.144,10,cache/cinc2016/e01594.npz,0
e01595,training-e,normal,42.821,16,cache/cinc2016/e01595.npz,4
e01596,training-e,normal,14.708,4,cache/cinc2016/e01596.npz,2
e01597,training-e,normal,36.245,13,cache/cinc2016/e01597.npz,0
e01598,training-e,normal,13.011,4,cache/cinc2016/e01598.npz,3
e01599,training-e,normal,41.021,15,cache/cinc2016/e01599.npz,4
e01600,training-e,normal,11.166,3,cache/cinc2016/e01600.npz,4
e01601,training-e,abnormal,63.1295,24,cache/cinc2016/e01601.npz,0
e01602,training-e,abnormal,40.8165,15,cache/cinc2016/e01602.npz,3
e01603,training-e,normal,13.672,4,cache/cinc2016/e01603.npz,0
e01604,training-e,normal,44.292,16,cache/cinc2016/e01604.npz,4
e01605,training-e,abnormal,21.827,7,cache/cinc2016/e01605.npz,0
e01606,training-e,normal,20.282,7,cache/cinc2016/e01606.npz,4
e01607,training-e,normal,55.031,21,cache/cinc2016/e01607.npz,4
e01608,training-e,normal,16.675,5,cache/cinc2016/e01608.npz,4
e01609,training-e,normal,17.789,6,cache/cinc2016/e01609.npz,3
e01610,training-e,normal,18.845,6,cache/cinc2016/e01610.npz,2
e01611,training-e,normal,24.884,8,cache/cinc2016/e01611.npz,0
e01612,training-e,normal,32.291,11,cache/cinc2016/e01612.npz,1
e01613,training-e,normal,49.548,18,cache/cinc2016/e01613.npz,0
e01614,training-e,normal,22.741,8,cache/cinc2016/e01614.npz,2
e01615,training-e,normal,19.071,6,cache/cinc2016/e01615.npz,4
e01616,training-e,normal,17.671,6,cache/cinc2016/e01616.npz,0
e01617,training-e,normal,8.24,2,cache/cinc2016/e01617.npz,0
e01618,training-e,normal,30.498,11,cache/cinc2016/e01618.npz,0
e01619,training-e,normal,23.843,8,cache/cinc2016/e01619.npz,4
e01620,training-e,normal,23.277,8,cache/cinc2016/e01620.npz,2
e01621,training-e,normal,18.787,6,cache/cinc2016/e01621.npz,1
e01622,training-e,normal,27.813,10,cache/cinc2016/e01622.npz,3
e01623,training-e,abnormal,19.6675,6,cache/cinc2016/e01623.npz,4
e01624,training-e,normal,19.787,6,cache/cinc2016/e01624.npz,2
e01625,training-e,normal,22.819,8,cache/cinc2016/e01625.npz,2
e01626,training-e,normal,12.028,3,cache/cinc2016/e01626.npz,3
e01627,training-e,normal,28.969,10,cache/cinc2016/e01627.npz,2
e01628,training-e,normal,17.145,5,cache/cinc2016/e01628.npz,2
e01629,training-e,normal,25.68,9,cache/cinc2016/e01629.npz,1
e01630,training-e,normal,20.233,7,cache/cinc2016/e01630.npz,4
e01631,training-e,normal,9.558,2,cache/cinc2016/e01631.npz,3
e01632,training-e,normal,24.864,8,cache/cinc2016/e01632.npz,4
e01633,training-e,normal,28.474,10,cache/cinc2016/e01633.npz,4
e01634,training-e,normal,9.933,2,cache/cinc2016/e01634.npz,4
e01635,training-e,normal,18.123,6,cache/cinc2016/e01635.npz,0
e01636,training-e,normal,18.158,6,cache/cinc2016/e01636.npz,1
e01637,training-e,abnormal,22.454,7,cache/cinc2016/e01637.npz,3
e01638,training-e,abnormal,20.3175,7,cache/cinc2016/e01638.npz,0
e01639,training-e,normal,49.8,18,cache/cinc2016/e01639.npz,4
e01640,training-e,normal,13.616,4,cache/cinc2016/e01640.npz,4
e01641,training-e,normal,16.242,5,cache/cinc2016/e01641.npz,4
e01642,training-e,normal,10.005,3,cache/cinc2016/e01642.npz,0
e01643,training-e,normal,21.925,7,cache/cinc2016/e01643.npz,2
e01644,training-e,normal,25.428,9,cache/cinc2016/e01644.npz,2
e01645,training-e,normal,19.12,6,cache/cinc2016/e01645.npz,0
e01646,training-e,normal,17.507,6,cache/cinc2016/e01646.npz,4
e01647,training-e,normal,18.949,6,cache/cinc2016/e01647.npz,4
e01648,training-e,normal,12.919,4,cache/cinc2016/e01648.npz,0
e01649,training-e,normal,13.426,4,cache/cinc2016/e01649.npz,0
e01650,training-e,normal,18.319,6,cache/cinc2016/e01650.npz,4
e01651,training-e,abnormal,25.5785,9,cache/cinc2016/e01651.npz,0
e01652,training-e,normal,11.293,3,cache/cinc2016/e01652.npz,4
e01653,training-e,normal,8.074,2,cache/cinc2016/e01653.npz,1
e01654,training-e,normal,31.903,11,cache/cinc2016/e01654.npz,2
e01655,training-e,normal,31.011,11,cache/cinc2016/e01655.npz,3
e01656,training-e,normal,14.533,4,cache/cinc2016/e01656.npz,4
e01657,training-e,normal,17.992,6,cache/cinc2016/e01657.npz,3
e01658,training-e,normal,36.946,13,cache/cinc2016/e01658.npz,1
e01659,training-e,normal,9.221,2,cache/cinc2016/e01659.npz,3
e01660,training-e,normal,21.417,7,cache/cinc2016/e01660.npz,0
e01661,training-e,abnormal,9.497,2,cache/cinc2016/e01661.npz,1
e01662,training-e,normal,21.004,7,cache/cinc2016/e01662.npz,3
e01663,training-e,normal,10.5,3,cache/cinc2016/e01663.npz,4
e01664,training-e,normal,39.356,14,cache/cinc2016/e01664.npz,1
e01665,training-e,abnormal,23.1275,8,cache/cinc2016/e01665.npz,0
e01666,training-e,normal,23.32,8,cache/cinc2016/e01666.npz,0
e01667,training-e,normal,18.188,6,cache/cinc2016/e01667.npz,1
e01668,training-e,abnormal,28.844,10,cache/cinc2016/e01668.npz,3
e01669,training-e,normal,9.881,2,cache/cinc2016/e01669.npz,4
e01670,training-e,normal,18.97,6,cache/cinc2016/e01670.npz,4
e01671,training-e,normal,76.997,29,cache/cinc2016/e01671.npz,3
e01672,training-e,normal,28.227,10,cache/cinc2016/e01672.npz,1
e01673,training-e,normal,25.501,9,cache/cinc2016/e01673.npz,2
e01674,training-e,normal,13.876,4,cache/cinc2016/e01674.npz,3
e01675,training-e,normal,22.937,8,cache/cinc2016/e01675.npz,0
e01676,training-e,normal,19.407,6,cache/cinc2016/e01676.npz,2
e01677,training-e,normal,10.893,3,cache/cinc2016/e01677.npz,4
e01678,training-e,normal,25.337,9,cache/cinc2016/e01678.npz,4
e01679,training-e,normal,9.593,2,cache/cinc2016/e01679.npz,4
e01680,training-e,normal,14.824,4,cache/cinc2016/e01680.npz,0
e01681,training-e,normal,64.32,24,cache/cinc2016/e01681.npz,3
e01682,training-e,normal,20.081,7,cache/cinc2016/e01682.npz,2
e01683,training-e,normal,10.45,3,cache/cinc2016/e01683.npz,3
e01684,training-e,abnormal,11.4475,3,cache/cinc2016/e01684.npz,2
e01685,training-e,normal,24.877,8,cache/cinc2016/e01685.npz,2
e01686,training-e,abnormal,20.1785,7,cache/cinc2016/e01686.npz,1
e01687,training-e,normal,30.684,11,cache/cinc2016/e01687.npz,0
e01688,training-e,normal,18.998,6,cache/cinc2016/e01688.npz,1
e01689,training-e,abnormal,8.4755,2,cache/cinc2016/e01689.npz,1
e01690,training-e,normal,28.781,10,cache/cinc2016/e01690.npz,1
e01691,training-e,normal,14.33,4,cache/cinc2016/e01691.npz,0
e01692,training-e,normal,22.565,8,cache/cinc2016/e01692.npz,1
e01693,training-e,normal,26.461,9,cache/cinc2016/e01693.npz,2
e01694,training-e,normal,18.99,6,cache/cinc2016/e01694.npz,2
e01695,training-e,normal,14.975,4,cache/cinc2016/e01695.npz,4
e01696,training-e,normal,49.674,18,cache/cinc2016/e01696.npz,4
e01697,training-e,abnormal,21.0375,7,cache/cinc2016/e01697.npz,0
e01698,training-e,normal,20.56,7,cache/cinc2016/e01698.npz,2
e01699,training-e,normal,18.391,6,cache/cinc2016/e01699.npz,1
e01700,training-e,normal,24.924,8,cache/cinc2016/e01700.npz,3
e01701,training-e,normal,34.204,12,cache/cinc2016/e01701.npz,2
e01702,training-e,normal,21.929,7,cache/cinc2016/e01702.npz,1
e01703,training-e,normal,17.54,6,cache/cinc2016/e01703.npz,1
e01704,training-e,normal,21.444,7,cache/cinc2016/e01704.npz,3
e01705,training-e,normal,17.689,6,cache/cinc2016/e01705.npz,0
e01706,training-e,normal,25.267,9,cache/cinc2016/e01706.npz,0
e01707,training-e,normal,21.393,7,cache/cinc2016/e01707.npz,1
e01708,training-e,normal,27.097,9,cache/cinc2016/e01708.npz,2
e01709,training-e,normal,15.528,5,cache/cinc2016/e01709.npz,1
e01710,training-e,normal,42.343,15,cache/cinc2016/e01710.npz,3
e01711,training-e,abnormal,23.7775,8,cache/cinc2016/e01711.npz,2
e01712,training-e,normal,10.683,3,cache/cinc2016/e01712.npz,4
e01713,training-e,normal,10.896,3,cache/cinc2016/e01713.npz,0
e01714,training-e,normal,24.893,8,cache/cinc2016/e01714.npz,0
e01715,training-e,normal,24.692,8,cache/cinc2016/e01715.npz,2
e01716,training-e,normal,25.318,9,cache/cinc2016/e01716.npz,3
e01717,training-e,normal,8.057,2,cache/cinc2016/e01717.npz,1
e01718,training-e,normal,14.245,4,cache/cinc2016/e01718.npz,0
e01719,training-e,abnormal,20.573,7,cache/cinc2016/e01719.npz,2
e01720,training-e,normal,9.958,2,cache/cinc2016/e01720.npz,1
e01721,training-e,normal,29.271,10,cache/cinc2016/e01721.npz,0
e01722,training-e,normal,12.823,4,cache/cinc2016/e01722.npz,3
e01723,training-e,normal,20.559,7,cache/cinc2016/e01723.npz,3
e01724,training-e,normal,8.468,2,cache/cinc2016/e01724.npz,1
e01725,training-e,normal,17.024,5,cache/cinc2016/e01725.npz,1
e01726,training-e,normal,23.094,8,cache/cinc2016/e01726.npz,1
e01727,training-e,normal,49.649,18,cache/cinc2016/e01727.npz,0
e01728,training-e,normal,18.469,6,cache/cinc2016/e01728.npz,0
e01729,training-e,normal,20.196,7,cache/cinc2016/e01729.npz,2
e01730,training-e,normal,24.049,8,cache/cinc2016/e01730.npz,0
e01731,training-e,normal,9.928,2,cache/cinc2016/e01731.npz,2
e01732,training-e,abnormal,32.6535,12,cache/cinc2016/e01732.npz,1
e01733,training-e,normal,16.36,5,cache/cinc2016/e01733.npz,2
e01734,training-e,normal,18.031,6,cache/cinc2016/e01734.npz,2
e01735,training-e,normal,18.607,6,cache/cinc2016/e01735.npz,0
e01736,training-e,normal,24.712,8,cache/cinc2016/e01736.npz,3
e01737,training-e,normal,9.794,2,cache/cinc2016/e01737.npz,3
e01738,training-e,normal,15.008,5,cache/cinc2016/e01738.npz,3
e01739,training-e,normal,14.836,4,cache/cinc2016/e01739.npz,3
e01740,training-e,normal,25.674,9,cache/cinc2016/e01740.npz,0
e01741,training-e,normal,20.509,7,cache/cinc2016/e01741.npz,1
e01742,training-e,normal,28.113,10,cache/cinc2016/e01742.npz,2
e01743,training-e,normal,57.36,21,cache/cinc2016/e01743.npz,4
e01744,training-e,normal,9.804,2,cache/cinc2016/e01744.npz,4
e01745,training-e,normal,13.464,4,cache/cinc2016/e01745.npz,4
e01746,training-e,normal,37.776,14,cache/cinc2016/e01746.npz,4
e01747,training-e,normal,19.968,6,cache/cinc2016/e01747.npz,2
e01748,training-e,normal,14.502,4,cache/cinc2016/e01748.npz,1
e01749,training-e,normal,14.974,4,cache/cinc2016/e01749.npz,1
e01750,training-e,normal,23.361,8,cache/cinc2016/e01750.npz,0
e01751,training-e,normal,31.772,11,cache/cinc2016/e01751.npz,3
e01752,training-e,normal,15.559,5,cache/cinc2016/e01752.npz,1
e01753,training-e,normal,47.313,17,cache/cinc2016/e01753.npz,4
e01754,training-e,normal,12.765,4,cache/cinc2016/e01754.npz,3
e01755,training-e,normal,14.223,4,cache/cinc2016/e01755.npz,2
e01756,training-e,abnormal,20.6195,7,cache/cinc2016/e01756.npz,3
e01757,training-e,normal,19.681,6,cache/cinc2016/e01757.npz,1
e01758,training-e,normal,15.046,5,cache/cinc2016/e01758.npz,4
e01759,training-e,normal,19.463,6,cache/cinc2016/e01759.npz,2
e01760,training-e,normal,20.257,7,cache/cinc2016/e01760.npz,1
e01761,training-e,normal,13.721,4,cache/cinc2016/e01761.npz,4
e01762,training-e,normal,41.344,15,cache/cinc2016/e01762.npz,0
e01763,training-e,normal,14.577,4,cache/cinc2016/e01763.npz,2
e01764,training-e,normal,8.244,2,cache/cinc2016/e01764.npz,0
e01765,training-e,normal,57.389,21,cache/cinc2016/e01765.npz,4
e01766,training-e,abnormal,22.3845,7,cache/cinc2016/e01766.npz,3
e01767,training-e,normal,18.936,6,cache/cinc2016/e01767.npz,1
e01768,training-e,normal,16.177,5,cache/cinc2016/e01768.npz,1
e01769,training-e,normal,30.308,11,cache/cinc2016/e01769.npz,1
e01770,training-e,normal,42.239,15,cache/cinc2016/e01770.npz,3
e01771,training-e,normal,15.909,5,cache/cinc2016/e01771.npz,4
e01772,training-e,normal,34.749,12,cache/cinc2016/e01772.npz,0
e01773,training-e,normal,17.129,5,cache/cinc2016/e01773.npz,2
e01774,training-e,normal,21.453,7,cache/cinc2016/e01774.npz,3
e01775,training-e,normal,25.336,9,cache/cinc2016/e01775.npz,2
e01776,training-e,normal,18.698,6,cache/cinc2016/e01776.npz,0
e01777,training-e,normal,97.015,37,cache/cinc2016/e01777.npz,0
e01778,training-e,normal,23.872,8,cache/cinc2016/e01778.npz,4
e01779,training-e,normal,64.838,24,cache/cinc2016/e01779.npz,2
e01780,training-e,normal,38.543,14,cache/cinc2016/e01780.npz,1
e01781,training-e,normal,17.149,5,cache/cinc2016/e01781.npz,1
e01782,training-e,normal,15.302,5,cache/cinc2016/e01782.npz,2
e01783,training-e,normal,22.527,8,cache/cinc2016/e01783.npz,1
e01784,training-e,normal,29.769,10,cache/cinc2016/e01784.npz,1
e01785,training-e,normal,20.121,7,cache/cinc2016/e01785.npz,4
e01786,training-e,normal,18.454,6,cache/cinc2016/e01786.npz,0
e01787,training-e,abnormal,13.7465,4,cache/cinc2016/e01787.npz,4
e01788,training-e,normal,22.749,8,cache/cinc2016/e01788.npz,2
e01789,training-e,normal,20.561,7,cache/cinc2016/e01789.npz,3
e01790,training-e,normal,8.979,2,cache/cinc2016/e01790.npz,1
e01791,training-e,abnormal,23.2665,8,cache/cinc2016/e01791.npz,2
e01792,training-e,normal,18.81,6,cache/cinc2016/e01792.npz,2
e01793,training-e,normal,19.222,6,cache/cinc2016/e01793.npz,3
e01794,training-e,normal,13.734,4,cache/cinc2016/e01794.npz,0
e01795,training-e,normal,12.837,4,cache/cinc2016/e01795.npz,1
e01796,training-e,normal,23.086,8,cache/cinc2016/e01796.npz,4
e01797,training-e,normal,15.455,5,cache/cinc2016/e01797.npz,4
e01798,training-e,normal,26.769,9,cache/cinc2016/e01798.npz,4
e01799,training-e,normal,24.745,8,cache/cinc2016/e01799.npz,1
e01800,training-e,normal,20.643,7,cache/cinc2016/e01800.npz,1
e01801,training-e,normal,13.112,4,cache/cinc2016/e01801.npz,1
e01802,training-e,normal,20.459,7,cache/cinc2016/e01802.npz,0
e01803,training-e,normal,29.158,10,cache/cinc2016/e01803.npz,0
e01804,training-e,normal,19.224,6,cache/cinc2016/e01804.npz,0
e01805,training-e,normal,14.155,4,cache/cinc2016/e01805.npz,4
e01806,training-e,normal,35.367,13,cache/cinc2016/e01806.npz,3
e01807,training-e,normal,94.718,36,cache/cinc2016/e01807.npz,4
e01808,training-e,normal,16.408,5,cache/cinc2016/e01808.npz,4
e01809,training-e,normal,12.507,4,cache/cinc2016/e01809.npz,1
e01810,training-e,normal,11.178,3,cache/cinc2016/e01810.npz,0
e01811,training-e,normal,26.91,9,cache/cinc2016/e01811.npz,0
e01812,training-e,abnormal,11.0065,3,cache/cinc2016/e01812.npz,1
e01813,training-e,normal,21.188,7,cache/cinc2016/e01813.npz,2
e01814,training-e,normal,30.075,11,cache/cinc2016/e01814.npz,3
e01815,training-e,normal,10.078,3,cache/cinc2016/e01815.npz,1
e01816,training-e,normal,38.047,14,cache/cinc2016/e01816.npz,1
e01817,training-e,normal,21.896,7,cache/cinc2016/e01817.npz,3
e01818,training-e,normal,26.183,9,cache/cinc2016/e01818.npz,2
e01819,training-e,normal,15.681,5,cache/cinc2016/e01819.npz,3
e01820,training-e,normal,33.686,12,cache/cinc2016/e01820.npz,4
e01821,training-e,normal,21.204,7,cache/cinc2016/e01821.npz,3
e01822,training-e,normal,11.737,3,cache/cinc2016/e01822.npz,2
e01823,training-e,normal,19.985,6,cache/cinc2016/e01823.npz,4
e01824,training-e,abnormal,23.7775,8,cache/cinc2016/e01824.npz,1
e01825,training-e,normal,15.365,5,cache/cinc2016/e01825.npz,1
e01826,training-e,normal,18.678,6,cache/cinc2016/e01826.npz,3
e01827,training-e,normal,23.968,8,cache/cinc2016/e01827.npz,4
e01828,training-e,normal,31.353,11,cache/cinc2016/e01828.npz,0
e01829,training-e,normal,43.063,16,cache/cinc2016/e01829.npz,4
